filename,URL
0494e15b-dab2-422e-bcdd-fca8140b5676.html,https://www.latimes.com/california/story/2019-07-26/full-coverage-the-manson-murders-50-years-later
05d9f505-578b-43d9-8ead-0364a873fbe0.html,https://www.latimes.com/world-nation/story/2019-11-08/brazils-ex-president-could-be-freed-after-top-court-ruling
372572cb-b516-494b-96f4-0a21e30184b9.html,https://www.latimes.com/world-nation/story/2019-11-08/kim-kardashian-china-e-commerce
010fd6c4-b224-47cd-8b32-e10d5b227fd5.html,https://www.latimes.com/world-nation/story/2019-08-07/how-a-journalist-discovered-and-reunited-identical-twins
1a3d0759-b464-4919-bd9c-0df61e463e84.html,https://www.latimes.com/world-nation/story/2019-11-08/ufc-fighter-missing-stepdaughter-case-arrest
202e2cea-9523-4b58-b460-88ddf879bfe9.html,https://www.latimes.com/california/story/2019-07-27/charles-manson-family-murders-50-years-later
22df3b3e-bd3d-4e09-8666-53d6fbf753d2.html,https://www.latimes.com/world-nation?0000016b-f1be-df6f-af7b-f5fea60a0001-p=2
05471763-e3e3-4521-9ca3-1298882ca661.html,https://www.latimes.com/california/story/2019-07-26/remembering-the-victims-of-the-manson-murders
3dab8e31-f027-4aee-9306-62426977d6f8.html,https://www.latimes.com/entertainment-arts/books/story/2019-10-04/michael-connelly-the-night-fire-bosch-ballard
c3512538-81e8-4087-a275-42bc42a7da63.html,https://www.latimes.com/entertainment-arts/books/story/2019-10-16/ronan-farrow-catch-and-kill-me-too
d6b64bff-befd-4811-893e-819e9f505589.html,https://www.latimes.com/entertainment-arts/books/story/2019-10-14/column-behind-ronan-farrows-stunning-new-revelations-in-catch-and-kill
7a003f1b-0e27-45cd-925d-e8d0baa67e18.html,https://www.latimes.com/entertainment-arts/books/story/2019-10-23/ronan-farrow-catch-and-kill-julia-turner
c1b98d01-b5fa-4eb4-810e-070f1e21425b.html,https://www.latimes.com/entertainment-arts/books/story/2019-11-09/newsletter-book-club-julie-andrews?_amp=true
3f5b939f-b463-42f6-8b2f-c5dfd6f4b66c.html,https://www.latimes.com/entertainment-arts/books/story/2019-10-22/book-club-interview-best-selling-author-michael-connelly
90a73e86-5632-43a3-aeff-4543db849fed.html,https://www.latimes.com/world-nation/story/2019-11-09/pompeo-attends-30th-anniversary-of-fall-of-berlin-wall?_amp=true
67dfe3d5-fa7f-4707-909c-628afbd0e0fe.html,https://www.latimes.com/politics/story/2019-11-06/thirty-years-after-berlin-wall-western-order-faces-new-strains
cca2e9a3-4f68-4504-8b46-f1b91ab8b0e5.html,https://www.latimes.com/world-nation/story/2019-11-04/how-rock-n-roll-shook-east-berlins-core-and-the-wall
66dfaff9-bfb6-4dd8-bdd6-d6908687758f.html,https://www.latimes.com/world-nation/story/2019-10-17/us-delegation-seeks-turkey-case-fire
a7cab818-d47c-4bd0-af0d-1646f1a2be1b.html,https://www.latimes.com/politics/story/2019-10-23/state-department-long-reviled-by-trump-provides-most-damning-evidence-in-impeachment-inquiry
de53a914-a5fd-4077-80bd-292734ad146b.html,https://www.latimes.com/people/erik-kirschbaum
599a5166-2264-438f-8a58-357232d70e62.html,https://www.latimes.com/world/la-fg-poland-trump-20190612-story.html
